"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TANC11",1.00204687319388e-06,0.212727859472302,0.082,0.109,0.00200910398075373,"3","TANC1"
"GPR1581",1.07173908334655e-06,0.234528382505017,0.084,0.111,0.00214883686210983,"3","GPR158"
"PARD31",1.09340069253845e-06,0.218431652644983,0.189,0.239,0.0021922683885396,"3","PARD3"
"TRAM1",2.4839054730082e-06,0.774469935547083,0.114,0.151,0.00498023047338144,"3","TRAM1"
"HSPD1",3.18652161158157e-06,0.788510888873073,0.084,0.113,0.00638897583122106,"3","HSPD1"
"HPSE21",4.83671979088709e-06,0.281835097780743,0.168,0.212,0.00969762318072861,"3","HPSE2"
"MELK1",4.8909790549436e-06,0.547527538413121,0.084,0.111,0.00980641300516192,"3","MELK"
"PID11",1.07414321314232e-05,0.365383072934636,0.125,0.159,0.0215365714235036,"3","PID1"
"KIF26B1",1.17286515394569e-05,0.26586611568864,0.14,0.175,0.0235159463366111,"3","KIF26B"
"ABCA131",1.23124388121028e-05,0.231502920747036,0.089,0.114,0.0246864398182662,"3","ABCA13"
"AC092684.11",1.70436223643364e-05,0.261257824745953,0.098,0.125,0.0341724628404944,"3","AC092684.1"
"TPRG11",1.86254669312732e-05,0.281081515672921,0.086,0.11,0.0373440611972028,"3","TPRG1"
"ESR11",2.6774611564595e-05,0.273318111791945,0.113,0.142,0.0536830961870129,"3","ESR1"
"ARHGAP421",3.37082174900694e-05,0.317983229803747,0.078,0.1,0.0675849760675892,"3","ARHGAP42"
"MAGI11",3.79082915340996e-05,0.227218095147854,0.148,0.183,0.0760061245258697,"3","MAGI1"
"CTNNA31",3.89432618892626e-05,0.207178832894449,0.231,0.284,0.0780812400879715,"3","CTNNA3"
"AC079807.41",4.5824722731374e-05,0.284397437160223,0.092,0.116,0.0918785690764048,"3","AC079807.4"
"SUB1",4.810154126255e-05,0.710954038296857,0.144,0.184,0.0964435902314127,"3","SUB1"
"LDB21",4.95801964932262e-05,0.236798162255378,0.085,0.107,0.0994082939689186,"3","LDB2"
"KIAA12171",5.77571054865939e-05,0.224732797564509,0.19,0.233,0.115802996500621,"3","KIAA1217"
"DIAPH31",5.91011784719621e-05,0.311845089675676,0.095,0.119,0.118497862836284,"3","DIAPH3"
"XKR41",6.94836437283908e-05,0.258702941286914,0.079,0.101,0.139314705675423,"3","XKR4"
"RARB1",8.70584978960732e-05,0.338844008523021,0.097,0.122,0.174552288281627,"3","RARB"
"ADAMTSL31",9.76614701765237e-05,0.226148847738446,0.083,0.104,0.19581124770393,"3","ADAMTSL3"
"FBXL71",0.000102434966152179,0.310469157143855,0.081,0.102,0.205382107135119,"3","FBXL7"
"RP11-145G20.11",0.000109301343755119,0.317451687259457,0.086,0.108,0.219149194229014,"3","RP11-145G20.1"
"RP11-526A4.11",0.000114853005108675,0.286004437504548,0.08,0.101,0.230280275242893,"3","RP11-526A4.1"
"KIF61",0.000118065452029258,0.385545773074672,0.085,0.107,0.236721231318663,"3","KIF6"
"CNIH31",0.000124319113173773,0.28210902398096,0.088,0.11,0.249259821913414,"3","CNIH3"
"DENND5B1",0.000148988433966285,0.36844892359813,0.097,0.121,0.298721810102402,"3","DENND5B"
"PBX11",0.000158083676207476,0.341535420824315,0.084,0.105,0.316957770795989,"3","PBX1"
"TENM31",0.000171411316863432,0.316152188114029,0.119,0.146,0.343679690311182,"3","TENM3"
"RP4-723E3.11",0.000210818888405528,0.273899266719891,0.097,0.12,0.422691871253084,"3","RP4-723E3.1"
"HDLBP",0.000239910069004813,0.726168440150105,0.146,0.184,0.481019688354649,"3","HDLBP"
"ATRNL11",0.000262794926352608,0.316278241852555,0.135,0.165,0.52690382733698,"3","ATRNL1"
"PIEZO21",0.000273126178131319,0.366808757049545,0.09,0.112,0.547617987153294,"3","PIEZO2"
"RPN1",0.000299598080437563,0.795799380420106,0.117,0.147,0.600694151277315,"3","RPN1"
"RELN1",0.000306484061047196,0.283889806236507,0.096,0.119,0.614500542399628,"3","RELN"
"DPF31",0.000331239520062389,0.389807238715439,0.082,0.103,0.66413523772509,"3","DPF3"
"PDIA61",0.00034572255841311,1.23110481171908,0.139,0.132,0.693173729618285,"3","PDIA6"
"CACNB21",0.00037985517764736,0.326774251474551,0.123,0.15,0.761609631182956,"3","CACNB2"
"SORCS11",0.00053249737952301,0.278506249647104,0.155,0.187,1,"3","SORCS1"
"SEL1L3",0.000586681532270776,0.985443914345405,0.142,0.135,1,"3","SEL1L3"
"EMCN1",0.000614711552136767,0.368047967919537,0.086,0.106,1,"3","EMCN"
"LINC009071",0.000678795523648035,0.251421453105157,0.105,0.127,1,"3","LINC00907"
"CCND2",0.000682630648377791,0.627099573806618,0.15,0.185,1,"3","CCND2"
"EGLN31",0.000702002420116214,0.325682414106613,0.124,0.15,1,"3","EGLN3"
"ESRRG1",0.000733784078894833,0.336409998175317,0.15,0.181,1,"3","ESRRG"
"HIST1H1D1",0.000787248577618388,0.708235306950564,0.111,0.137,1,"3","HIST1H1D"
"TRPM31",0.00106091221966304,0.348470213840225,0.168,0.202,1,"3","TRPM3"
"FAM189A11",0.001192843363519,0.398374777122542,0.112,0.135,1,"3","FAM189A1"
"GABRG31",0.0020354308960705,0.41670849772269,0.103,0.125,1,"3","GABRG3"
"SHROOM31",0.00255583321346926,0.464235445627136,0.083,0.101,1,"3","SHROOM3"
"TEAD11",0.0031589902905615,0.405301494244003,0.085,0.103,1,"3","TEAD1"
"RGS71",0.0050444299047573,0.277898143876875,0.161,0.191,1,"3","RGS7"
"MTUS21",0.00516671723121529,0.328833768342383,0.099,0.117,1,"3","MTUS2"
"FGF121",0.00557894233205188,0.413144408853706,0.127,0.151,1,"3","FGF12"
"WBSCR171",0.00661979179222439,0.337294082380407,0.172,0.202,1,"3","WBSCR17"
"ISG151",0.00681645550740921,0.650970455344071,0.085,0.102,1,"3","ISG15"
"NRG31",0.00737625987549172,0.306727744294332,0.194,0.229,1,"3","NRG3"
"PSD31",0.00776268645764736,0.275218389551195,0.126,0.148,1,"3","PSD3"
"MS4A1",0,6.24992002335865,0.793,0.021,0,"4","MS4A1"
"HLA-DRA1",0,2.95518410525001,0.818,0.158,0,"4","HLA-DRA"
"CD741",0,3.16456196726264,0.944,0.293,0,"4","CD74"
"BANK11",0,3.30568099721789,0.777,0.146,0,"4","BANK1"
"IGHM1",0,1.17789484017842,0.733,0.139,0,"4","IGHM"
"HLA-DRB11",0,2.59400575193328,0.752,0.178,0,"4","HLA-DRB1"
"HLA-DPB11",0,2.64344333145382,0.678,0.167,0,"4","HLA-DPB1"
"RALGPS2",0,3.11949900897514,0.603,0.108,0,"4","RALGPS2"
"CD79A",0,5.48604878542692,0.511,0.017,0,"4","CD79A"
"HLA-DPA1",0,2.54360178655503,0.619,0.142,0,"4","HLA-DPA1"
"PAX51",0,3.4172420314533,0.534,0.063,0,"4","PAX5"
"FCRL1",0,5.16526373637983,0.441,0.016,0,"4","FCRL1"
"SWAP70",0,3.10854668126534,0.505,0.084,0,"4","SWAP70"
"AFF31",0,2.21349579292973,0.611,0.198,0,"4","AFF3"
"CD22",0,4.69633370133196,0.434,0.021,0,"4","CD22"
"IGHD",0,4.84872354495211,0.412,0.01,0,"4","IGHD"
"BIRC3",0,2.87166254923292,0.497,0.102,0,"4","BIRC3"
"LTB",0,1.82403236747038,0.565,0.178,0,"4","LTB"
"LINC00926",0,5.79128392993548,0.389,0.009,0,"4","LINC00926"
"HLA-DQA1",0,3.52789313877272,0.421,0.045,0,"4","HLA-DQA1"
"CD79B",0,4.67653649823681,0.399,0.024,0,"4","CD79B"
"MEF2C",0,2.57397520345454,0.503,0.13,0,"4","MEF2C"
"BACH2",0,2.21150484912797,0.568,0.209,0,"4","BACH2"
"FAM129C",0,4.07929908951975,0.372,0.026,0,"4","FAM129C"
"RPS5",0,1.18301547810561,0.762,0.429,0,"4","RPS5"
"LAPTM51",0,1.21782521138798,0.682,0.361,0,"4","LAPTM5"
"JUN1",0,1.98816105938684,0.484,0.166,0,"4","JUN"
"MT-CO31",0,1.03230746607485,0.851,0.54,0,"4","MT-CO3"
"WDFY42",0,2.27506777977366,0.399,0.094,0,"4","WDFY4"
"EEF2",0,1.01803977338491,0.771,0.471,0,"4","EEF2"
"MT-CYB1",0,0.933841738217983,0.829,0.529,0,"4","MT-CYB"
"CD83",0,3.13772120504991,0.371,0.072,0,"4","CD83"
"IRF8",0,2.69285187161053,0.358,0.067,0,"4","IRF8"
"HLA-DMB",0,3.23169420555742,0.337,0.049,0,"4","HLA-DMB"
"MT-CO21",0,0.950095793510224,0.862,0.578,0,"4","MT-CO2"
"MT-ATP61",0,0.920887108319576,0.898,0.615,0,"4","MT-ATP6"
"SYK1",0,1.60656693705123,0.466,0.186,0,"4","SYK"
"SEL1L31",0,1.8780907021302,0.4,0.12,0,"4","SEL1L3"
"HLA-DRB5",0,2.13325865231962,0.365,0.088,0,"4","HLA-DRB5"
"MT-ND41",0,0.986763986723474,0.936,0.661,0,"4","MT-ND4"
"BCL11A",0,2.84411330235297,0.326,0.051,0,"4","BCL11A"
"EBF11",0,1.6706245826084,0.386,0.128,0,"4","EBF1"
"CD19",0,5.38189034913547,0.265,0.009,0,"4","CD19"
"HLA-DOA",0,4.49327286583336,0.265,0.015,0,"4","HLA-DOA"
"MT-CO11",0,0.889077722276347,0.925,0.681,0,"4","MT-CO1"
"HLA-DQB1",0,2.87461367543498,0.286,0.044,0,"4","HLA-DQB1"
"P2RX5",0,4.58441027830256,0.241,0.015,0,"4","P2RX5"
"RP5-857K21.41",0,0.881984555514679,0.958,0.733,0,"4","RP5-857K21.4"
"COBLL1",0,2.3232557368022,0.284,0.062,0,"4","COBLL1"
"HLA-DMA",0,2.51213515604892,0.284,0.062,0,"4","HLA-DMA"
"FCRLA",0,5.76458970148463,0.219,0.005,0,"4","FCRLA"
"TCL1A",0,5.97769398063307,0.215,0.005,0,"4","TCL1A"
"CCDC50",0,2.42416289770183,0.267,0.06,0,"4","CCDC50"
"CXXC5",0,2.25077969615727,0.267,0.064,0,"4","CXXC5"
"SPIB",0,4.94879514057579,0.193,0.006,0,"4","SPIB"
"TBC1D9",0,1.97979228476584,0.261,0.076,0,"4","TBC1D9"
"PPAPDC1B",0,3.4669985113608,0.208,0.029,0,"4","PPAPDC1B"
"FCRL3",0,2.31240750850881,0.223,0.05,0,"4","FCRL3"
"FCRL5",0,3.6836730231711,0.193,0.021,0,"4","FCRL5"
"SNX22",0,5.63002341620909,0.167,0.004,0,"4","SNX22"
"TLR10",0,4.57513278453217,0.143,0.006,0,"4","TLR10"
"HLA-DQA2",0,3.28067297207759,0.137,0.018,0,"4","HLA-DQA2"
"GAPT",0,3.16237617828927,0.14,0.022,0,"4","GAPT"
"KIAA0125",0,3.80391181668387,0.106,0.008,0,"4","KIAA0125"
"HLA-DQB2",0,3.46372604625617,0.107,0.012,0,"4","HLA-DQB2"
"SP1401",6.94381619677366e-292,1.66635927824883,0.33,0.121,1.39223514745312e-288,"4","SP140"
"POU2AF1",5.35064529960816e-287,1.72264153743815,0.204,0.053,1.07280438257144e-283,"4","POU2AF1"
"TSPAN13",3.93430429424828e-286,2.76793873320479,0.11,0.017,7.8882801099678e-283,"4","TSPAN13"
"MT-ND11",1.71725925830874e-285,0.845382465162981,0.818,0.549,3.44310481290902e-282,"4","MT-ND1"
"TTN",4.00151392446533e-279,1.84171304892506,0.289,0.099,8.02303541855298e-276,"4","TTN"
"TCF41",8.9984447989541e-279,1.30212373011476,0.377,0.15,1.8041881821903e-275,"4","TCF4"
"ADAM19",4.91247129903396e-256,1.61724177058789,0.261,0.087,9.84950495456309e-253,"4","ADAM19"
"RPLP0",2.78378218355179e-242,0.887383274391162,0.663,0.396,5.58148327802134e-239,"4","RPLP0"
"TPD522",4.12110936618992e-218,1.25555290700969,0.306,0.121,8.26282427921079e-215,"4","TPD52"
"C1orf186",2.58174134185093e-215,1.91925625345155,0.143,0.035,5.17639139041112e-212,"4","C1orf186"
"MT-ND51",6.66793204121143e-205,0.705911895575638,0.767,0.519,1.33692037426289e-201,"4","MT-ND5"
"NR1H2",3.20092911361156e-203,1.59231706818476,0.217,0.074,6.41786287279118e-200,"4","NR1H2"
"LYN",4.41190939106557e-199,0.947901507880425,0.454,0.228,8.84587832908647e-196,"4","LYN"
"METTL7A",9.87824340689308e-199,1.86736995359979,0.213,0.074,1.98058780308206e-195,"4","METTL7A"
"EIF2AK3",5.09758563833706e-189,1.8504954674743,0.195,0.065,1.02206592048658e-185,"4","EIF2AK3"
"BTK",1.06884115532334e-183,1.91400476386249,0.182,0.06,2.14302651642329e-180,"4","BTK"
"TP53INP1",2.05567920398826e-183,2.10838290434172,0.158,0.047,4.12163680399646e-180,"4","TP53INP1"
"TNFRSF13B",5.95426375389579e-179,2.07073893678072,0.117,0.028,1.19382988265611e-175,"4","TNFRSF13B"
"SIK1",3.31700064400597e-178,2.17099900322891,0.145,0.042,6.65058629123197e-175,"4","SIK1"
"NCF1",4.74496043941917e-170,1.35389604293397,0.225,0.086,9.51364568103544e-167,"4","NCF1"
"HSP90AB1",3.30956388816197e-164,0.829196055175227,0.534,0.319,6.63567559576476e-161,"4","HSP90AB1"
"ALOX5",6.5199026009094e-160,1.55863761009972,0.224,0.089,1.30724047148234e-156,"4","ALOX5"
"PARP11",5.27461352279934e-154,1.20843871823533,0.304,0.144,1.05756001132127e-150,"4","PARP1"
"KLHL14",1.70566025149387e-141,1.78639193317237,0.114,0.032,3.41984880424522e-138,"4","KLHL14"
"NAP1L1",2.98905287289201e-139,0.799240933283689,0.452,0.262,5.99305101014849e-136,"4","NAP1L1"
"ODC1",3.31955446244296e-139,1.40728052048208,0.181,0.068,6.65570669719814e-136,"4","ODC1"
"NFKBIA",1.83861847661199e-133,0.881938903255337,0.44,0.256,3.68643004560705e-130,"4","NFKBIA"
"TTTY14",3.46148627053045e-130,1.23434857105886,0.153,0.053,6.94027997241355e-127,"4","TTTY14"
"RASGRP3",1.09271983850891e-129,1.3419984143969,0.159,0.057,2.19090327621037e-126,"4","RASGRP3"
"NCOA3",6.94237665437219e-128,0.930898668558149,0.378,0.212,1.39194651920162e-124,"4","NCOA3"
"PTMA",3.65154040343124e-127,0.652209780057339,0.568,0.373,7.32133850887964e-124,"4","PTMA"
"GNAS",2.07466208323986e-123,0.61794236380203,0.574,0.375,4.15969747689593e-120,"4","GNAS"
"ISG202",1.61023240995074e-122,1.01859700172597,0.264,0.126,3.22851598195124e-119,"4","ISG20"
"EAF2",2.15564474806194e-117,1.51153662421632,0.155,0.058,4.32206771986419e-114,"4","EAF2"
"YBX3",1.46242548071588e-105,1.6928725768161,0.182,0.081,2.93216308883533e-102,"4","YBX3"
"SCIMP",5.24478226018988e-103,1.95156012566581,0.113,0.039,1.05157884316807e-99,"4","SCIMP"
"HDAC91",2.11885791732289e-102,0.60301128026076,0.416,0.248,4.2483101242324e-99,"4","HDAC9"
"PCDH91",2.85860873037505e-101,1.07837398515144,0.277,0.145,5.73151050440197e-98,"4","PCDH9"
"KLF61",1.10931112286941e-100,0.719301921918854,0.495,0.327,2.22416880135317e-97,"4","KLF6"
"DENND5B2",1.57534933133641e-91,0.844308904437541,0.229,0.113,3.1585754093295e-88,"4","DENND5B"
"SCRN1",2.1771696815084e-85,1.3862633019263,0.147,0.063,4.36522521142434e-82,"4","SCRN1"
"DUSP11",3.78692113634195e-84,0.623567693118003,0.288,0.158,7.59277687836561e-81,"4","DUSP1"
"RNA28S53",4.91593822736493e-76,0.236676037156144,0.999,0.991,9.85645614586668e-73,"4","RNA28S5"
"MARCKS",3.65997518476344e-75,1.41365437687236,0.128,0.054,7.3382502454507e-72,"4","MARCKS"
"PLEKHO11",2.35052310510762e-74,0.880490909884261,0.218,0.116,4.71279882574078e-71,"4","PLEKHO1"
"IRF4",5.5504530201919e-73,1.00563787957937,0.108,0.042,1.11286583054848e-69,"4","IRF4"
"EIF4G2",1.1206824256259e-72,0.488012089307695,0.515,0.36,2.24696826337993e-69,"4","EIF4G2"
"YBX1",5.97655220753155e-72,0.57036363834512,0.426,0.285,1.19829871761008e-68,"4","YBX1"
"HFM12",1.27039394894239e-69,0.236519519593392,0.971,0.885,2.54713986762949e-66,"4","HFM1"
"HNRNPA2B11",2.75231652560389e-67,0.387187827814456,0.601,0.44,5.5183946338358e-64,"4","HNRNPA2B1"
"B4GALT12",2.70564394921974e-60,0.734723462440127,0.251,0.151,5.42481611818557e-57,"4","B4GALT1"
"NPM1",1.56713343358559e-57,0.473264051686438,0.351,0.231,3.14210253433912e-54,"4","NPM1"
"NCL",2.13022379043922e-57,0.415838909250128,0.469,0.335,4.27109869983064e-54,"4","NCL"
"CCR7",9.12125076832495e-57,0.656987979334233,0.184,0.097,1.82881077904915e-53,"4","CCR7"
"FAM46C1",3.003087077071e-56,0.617500938211937,0.152,0.075,6.02118958952735e-53,"4","FAM46C"
"PPP1R15A1",4.69900433244552e-56,0.889867266133757,0.232,0.139,9.42150368655327e-53,"4","PPP1R15A"
"RP11-3P17.41",2.09263578530663e-54,0.740606327450376,0.214,0.125,4.19573474953979e-51,"4","RP11-3P17.4"
"UBE2J11",2.19587474872366e-48,0.524269557590719,0.247,0.154,4.40272887119093e-45,"4","UBE2J1"
"UGCG",9.31634722224032e-47,0.858355350628633,0.13,0.067,1.86792761805918e-43,"4","UGCG"
"FOSB",4.39900780852188e-45,0.937817678742597,0.157,0.088,8.82001065608636e-42,"4","FOSB"
"HNRNPD1",1.28790851517548e-38,0.553196860278076,0.334,0.243,2.58225657292683e-35,"4","HNRNPD"
"VOPP11",7.16386237488361e-36,0.600008332542398,0.261,0.181,1.43635440616416e-32,"4","VOPP1"
"EDEM11",1.0002225323779e-33,0.683757328587115,0.184,0.117,2.00544617741769e-30,"4","EDEM1"
"ITGA41",6.97663604572361e-33,0.366561068498243,0.355,0.262,1.39881552716758e-29,"4","ITGA4"
"ATF4",1.11421201901137e-29,0.430653616609921,0.29,0.21,2.23399509811779e-26,"4","ATF4"
"ANKRD30BL1",1.81669704951806e-28,0.200032650538476,0.694,0.575,3.6424775842837e-25,"4","ANKRD30BL"
"KYNU",2.16075457494657e-28,0.641317356973949,0.146,0.091,4.33231292276787e-25,"4","KYNU"
"CTSH2",6.92953775268827e-28,0.736569360254048,0.154,0.098,1.389372319414e-24,"4","CTSH"
"PEBP1",9.97527807949626e-28,0.623127338319794,0.174,0.114,2.000043254939e-24,"4","PEBP1"
"HERPUD1",7.2577794760711e-27,0.893658785003206,0.132,0.082,1.45518478495226e-23,"4","HERPUD1"
"MCM7",8.51433308939023e-25,0.540675272803458,0.115,0.069,1.70712378442274e-21,"4","MCM7"
"KIF20B",7.15551120571188e-24,0.733250966651365,0.1,0.058,1.43467999674523e-20,"4","KIF20B"
"ELL21",2.60352888943192e-20,0.58905883377017,0.147,0.099,5.220075423311e-17,"4","ELL2"
"NOP561",3.13852177724429e-20,0.541256330662683,0.16,0.11,6.29273616337479e-17,"4","NOP56"
"SERBP11",8.24419675591259e-18,0.375128572169353,0.262,0.205,1.65296144956047e-14,"4","SERBP1"
"DDX211",1.37219078513431e-16,0.422496940321993,0.241,0.187,2.75124252419429e-13,"4","DDX21"
"APOBEC3C",4.5503383149801e-16,0.584979222836627,0.15,0.108,9.12342832153509e-13,"4","APOBEC3C"
"FAM49A1",4.88173400163588e-16,0.524084799310583,0.151,0.108,9.78787667327995e-13,"4","FAM49A"
"CR1",1.81040989272582e-15,0.446010938081435,0.111,0.074,3.62987183491526e-12,"4","CR1"
"RASSF21",2.96423001124379e-15,0.215658641648629,0.196,0.145,5.94328117254381e-12,"4","RASSF2"
"IFNG-AS11",1.3761045211603e-13,0.556473265427814,0.118,0.082,2.7590895649264e-10,"4","IFNG-AS1"
"BCL2L11",1.60967402762687e-13,0.634761381742845,0.109,0.076,3.22739642539187e-10,"4","BCL2L11"
"TMPO",4.63323241454882e-13,0.423163306446624,0.192,0.15,9.28963099117038e-10,"4","TMPO"
"HMGN21",1.07026897868705e-12,0.370944331230989,0.179,0.137,2.14588930226753e-09,"4","HMGN2"
"CCT2",1.27902653582291e-12,0.50090182438845,0.139,0.103,2.56444820432494e-09,"4","CCT2"
"MTDH",1.29001904066601e-12,0.204098165672776,0.337,0.28,2.58648817653536e-09,"4","MTDH"
"ANP32E1",2.51348446206722e-12,0.394592740521911,0.166,0.126,5.03953634644478e-09,"4","ANP32E"
"LRRK2",4.38086998918044e-12,0.320554483176551,0.158,0.119,8.78364432830679e-09,"4","LRRK2"
"NASP",6.86311373273508e-11,0.375787462193647,0.136,0.102,1.37605430341338e-07,"4","NASP"
"IRS21",1.23595797922626e-10,0.586868102779125,0.133,0.101,2.47809574834866e-07,"4","IRS2"
"SRP72",1.94714809316373e-10,0.335520511914968,0.181,0.144,3.90403192679328e-07,"4","SRP72"
"CNST",3.38142721019172e-10,0.238466208019243,0.145,0.111,6.7797615564344e-07,"4","CNST"
"ZFP361",5.7278193087223e-10,0.282805137242249,0.174,0.138,1.14842777139882e-06,"4","ZFP36"
"CTSZ",6.72737140082811e-10,0.437066283737432,0.123,0.093,1.34883796586604e-06,"4","CTSZ"
"UQCRH2",8.467548016649e-10,0.256473275984677,0.18,0.144,1.69774337733812e-06,"4","UQCRH"
"SOX51",5.8297369714037e-09,0.25683816200926,0.136,0.104,1.16886226276644e-05,"4","SOX5"
"GNL3",4.11771702647484e-08,0.488829395938497,0.102,0.077,8.25602263808205e-05,"4","GNL3"
"NOLC11",5.24693998705507e-07,0.311496448776253,0.141,0.115,0.00105201146740454,"4","NOLC1"
"SLC25A51",5.90820878210569e-07,0.359161523443135,0.124,0.099,0.00118459586081219,"4","SLC25A5"
"DUT",9.14071661808215e-07,0.293971569457232,0.107,0.084,0.00183271368192547,"4","DUT"
"ILF2",5.38337808040813e-06,0.334009418051979,0.113,0.091,0.0107936730512183,"4","ILF2"
"PABPC4",6.96946634892656e-06,0.281707319445779,0.139,0.115,0.0139737800295978,"4","PABPC4"
"IER21",9.48839406240555e-06,0.345702474729873,0.143,0.119,0.0190242300951231,"4","IER2"
"CBX5",3.78005748929533e-05,0.209099387787538,0.111,0.09,0.0757901526603713,"4","CBX5"
"SSRP11",5.5275044963974e-05,0.313536997886808,0.123,0.102,0.110826465152768,"4","SSRP1"
"LTA4H1",0.000726980917532013,0.277193170903717,0.137,0.119,1,"4","LTA4H"
"GADD45B1",0.00549366241038965,0.340757459429152,0.126,0.112,1,"4","GADD45B"
"COL4A3BP2",5.79921640040752e-37,0.39107992347501,0.093,0.196,1.16274288828171e-33,"5","COL4A3BP"
"GAS72",3.12860313870014e-33,0.263855677413604,0.102,0.202,6.27284929309378e-30,"5","GAS7"
"APP1",1.44356836070815e-25,0.313688101464422,0.079,0.155,2.89435456321985e-22,"5","APP"
"ATP8B41",2.0137518818614e-20,0.226699573989087,0.066,0.126,4.03757252313211e-17,"5","ATP8B4"
"TPD523",5.41228010554727e-20,0.332354621453524,0.072,0.134,1.08516216116223e-16,"5","TPD52"
"TCF42",5.75706063375085e-20,0.280885201545164,0.095,0.167,1.15429065706705e-16,"5","TCF4"
"ARHGAP35",1.38271207035934e-19,0.580505313197133,0.079,0.142,2.77233770107047e-16,"5","ARHGAP35"
"TCF7L22",6.15747949657825e-19,0.392588244107142,0.066,0.123,1.23457463906394e-15,"5","TCF7L2"
"TEX141",1.22359706536193e-18,0.256747153615544,0.053,0.105,2.45331211605068e-15,"5","TEX14"
"SLC8A12",1.32877139910834e-18,0.335538677936147,0.1,0.171,2.66418665521223e-15,"5","SLC8A1"
"C10orf761",1.72446729587542e-18,0.396206291777845,0.085,0.149,3.45755692823021e-15,"5","C10orf76"
"HDAC92",8.45494068379935e-18,0.270161482709634,0.167,0.262,1.69521560710177e-14,"5","HDAC9"
"ABCC41",4.94698706697952e-17,0.292870200777591,0.075,0.131,9.91870906929393e-14,"5","ABCC4"
"SLC4A101",1.71966562801481e-16,0.426265985195262,0.093,0.155,3.44792958416969e-13,"5","SLC4A10"
"SIL12",1.96640429426026e-16,0.377212257049265,0.088,0.149,3.94264060999183e-13,"5","SIL1"
"NCAM12",1.97294877454783e-15,0.413360999939954,0.093,0.153,3.95576229296841e-12,"5","NCAM1"
"ANK31",7.21440225712412e-15,0.35824184749816,0.154,0.236,1.44648765255339e-11,"5","ANK3"
"TBC1D81",4.40516798255221e-14,0.515305644635878,0.071,0.121,8.83236180501719e-11,"5","TBC1D8"
"DENND5B3",2.24240729066792e-13,0.489594223581953,0.074,0.122,4.49602661778919e-10,"5","DENND5B"
"MELK2",4.06249864617902e-13,0.440838699236029,0.066,0.111,8.14530978558893e-10,"5","MELK"
"TSHZ21",6.21053510739845e-13,0.378240980340932,0.074,0.122,1.24521228903339e-09,"5","TSHZ2"
"ARHGAP102",2.22347931906506e-12,0.447689345984747,0.093,0.146,4.45807603472544e-09,"5","ARHGAP10"
"PID12",2.26756620631892e-12,0.644576797716405,0.102,0.16,4.54647024366944e-09,"5","PID1"
"TANGO61",7.41240462585379e-12,0.396395250114927,0.092,0.144,1.48618712748368e-08,"5","TANGO6"
"CLYBL2",1.20101381129e-11,0.491744800520324,0.098,0.151,2.40803269163644e-08,"5","CLYBL"
"MTA31",1.49654909571336e-11,0.47914402759845,0.092,0.143,3.00058093690529e-08,"5","MTA3"
"FMN21",2.95103090575783e-11,0.450813022978064,0.103,0.157,5.91681696604445e-08,"5","FMN2"
"KANK11",3.35050718693065e-11,0.552398141614102,0.064,0.105,6.71776690979595e-08,"5","KANK1"
"MRPS223",5.5131137117239e-11,0.809966304810875,0.158,0.232,1.10537929920064e-07,"5","MRPS22"
"ZNF804A1",1.6402298769602e-10,0.516412799209586,0.062,0.1,3.28866090330519e-07,"5","ZNF804A"
"EBF12",1.8299196993292e-10,0.392725675406224,0.096,0.144,3.66898899715504e-07,"5","EBF1"
